id,year,title,petitioner,respondent,adv_sides_inferred,known_respondent_adv,win_side,is_eq_divided,votes_side_j__abe_fortas,votes_side_j__anthony_m_kennedy,votes_side_j__antonin_scalia,votes_side_j__arthur_j_goldberg,votes_side_j__brett_m_kavanaugh,votes_side_j__byron_r_white,votes_side_j__charles_e_whittaker,votes_side_j__clarence_thomas,votes_side_j__david_h_souter,votes_side_j__earl_warren,votes_side_j__elena_kagan,votes_side_j__felix_frankfurter,votes_side_j__harold_burton,votes_side_j__harry_a_blackmun,votes_side_j__hugo_l_black,votes_side_j__john_g_roberts_jr,votes_side_j__john_m_harlan2,votes_side_j__john_paul_stevens,votes_side_j__lewis_f_powell_jr,votes_side_j__neil_gorsuch,votes_side_j__potter_stewart,votes_side_j__ruth_bader_ginsburg,votes_side_j__samuel_a_alito_jr,votes_side_j__sandra_day_oconnor,votes_side_j__sherman_minton,votes_side_j__sonia_sotomayor,votes_side_j__stanley_reed,votes_side_j__stephen_g_breyer,votes_side_j__thurgood_marshall,votes_side_j__tom_c_clark,votes_side_j__warren_e_burger,votes_side_j__william_h_rehnquist,votes_side_j__william_j_brennan_jr,votes_side_j__william_o_douglas,advocates_1_id,advocates_1_side,advocates_2_id,advocates_2_side,advocates_3_id,advocates_3_side,advocates_4_id,advocates_4_side,advocates_5_id,advocates_5_side,advocates_6_id,advocates_6_side,advocates_7_id,advocates_7_side,advocates_8_id,advocates_8_side,advocates_9_id,advocates_9_side,advocates_10_id,advocates_10_side,advocates_11_id,advocates_11_side,advocates_12_id,advocates_12_side,advocates_13_id,advocates_13_side,advocates_14_id,advocates_14_side,advocates_15_id,advocates_15_side,advocates_16_id,advocates_16_side,advocates_17_id,advocates_17_side,advocates_18_id,advocates_18_side,advocates_19_id,advocates_19_side,advocates_20_id,advocates_20_side,advocates_21_id,advocates_21_side
1961_23,1961,United States v. Drum,United States,Drum,True,False,1.0,False,,,,,,,0.0,,,1.0,,1.0,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,robert_w_ginnane,1.0,roland_rice,3.0,william_l_peterson_jr,3.0,charles_r_iden,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_18,1961,United States v. National Dairy Products Corporation,United States,National Dairy Products Corporation,True,True,1.0,False,,,,0.0,,1.0,,,,1.0,,,,,0.0,,1.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,john_t_chadwell,0.0,archibald_cox,3.0,daniel_m_friedman,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_22,1961,United States v. Patrick,United States,Talbot Patrick et al.,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,robert_m_ward,0.0,wayne_g_barnett,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_52,1961,United States v. Union Central Life Insurance Company,United States,Union Central Life Insurance Company,True,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,0.0,i_henry_kutz,1.0,h_william_butler,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_488,1961,United States v. Wise,United States,Wise,True,False,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,john_t_chadwell,3.0,robert_l_wright,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_323,1961,Vaughan v. Atkinson,Vaughan,Atkinson,True,False,1.0,False,,,,,,,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,jacob_l_morewitz,1.0,walter_b_martin_jr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_75,1961,Venus v. United States,Venus,United States,True,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,hayden_c_covington,1.0,jerome_m_feit,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_836,1961,"W. M. C. A., Inc. v. Simon","W. M. C. A., Inc.",Simon,False,False,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_15,1961,Western Union Telegraph Company v. Pennsylvania,Western Union Telegraph Company,Pennsylvania,False,True,1.0,False,,,,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,john_g_buchanan_jr,1.0,a_jere_creskoff,0.0,ruth_kessler_toch,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_369,1961,Wood v. Georgia,Wood,Georgia,True,False,1.0,False,,,,,,,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,milton_kramer,3.0,e_freeman_leverett,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961_35,1961,Yellin v. United States,Edward Yellin,United States,True,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,victor_rabinowitz,1.0,bruce_j_terris,0.0,archibald_cox,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_491,1962,Andrews v. United States,Andrews,United States,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,e_barrett_prettyman_jr,1.0,wayne_g_barnett,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_503,1962,"Arlan's Department Store of Louisville, Inc. v. Kentucky","Arlan's Department Store of Louisville, Inc.",Kentucky,False,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_430,1962,Arrow Transportation Company v. Southern Railway Company,Arrow Transportation Company,Southern Railway Company,True,False,0.0,False,,,,0.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,0.0,0.0,john_c_lovett,1.0,ralph_s_spritzer,3.0,dean_g_acheson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_11,1962,Avent v. North Carolina,John Thomas Avent et al.,North Carolina,False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,jack_greenberg,1.0,ralph_moody,0.0,archibald_cox,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_97,1962,Baltimore & Ohio R. Co. v. Boston & Maine R. Co.,Baltimore & Ohio R. Co.,Boston & Maine R. Co.,True,False,0.0,True,,,,-1.0,,-1.0,,,,-1.0,,,,,-1.0,,-1.0,,,,-1.0,,,,,,,,,-1.0,,,-1.0,-1.0,j_william_doolittle_jr,1.0,thomas_e_dewey,3.0,robert_g_bleakney_jr,3.0,jervis_langdon,3.0,robert_w_ginnane,1.0,william_l_marbury,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_118,1962,"Bantam Books, Inc. v. Sullivan","Bantam Books, Inc.",Sullivan,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,horace_s_manges,3.0,j_joseph_nugent,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_512,1962,Basham v. Pennsylvania Railroad Company,Basham,Pennsylvania Railroad Company,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,ira_gammerman,1.0,david_j_mountan_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_52,1962,Best v. Humboldt Placer Mining Company,Best,Humboldt Placer Mining Company,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,roger_p_marquis,3.0,charles_l_gilmore,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_332,1962,Boesche v. Udall,Boesche,Udall,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,leon_benezra,3.0,archibald_cox,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_490,1962,Brady v. Maryland,John L Brady,Maryland,False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,0.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,e_clinton_bamberger_jr,1.0,thomas_w_jamison_iii,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_476,1962,Braunstein v. Commissioner,Braunstein,Commissioner,True,True,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,louis_eisenstein,1.0,wayne_g_barnett,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_730,1962,Brotherhood of Locomotive Engineers v. Baltimore & Ohio Railroad Company,Brotherhood of Locomotive Engineers,Baltimore & Ohio Railroad Company,False,False,0.0,False,,,,,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_94,1962,Brotherhood of Locomotive Engineers v. Louisville & Nashville Railroad Company,Brotherhood of Locomotive Engineers,Louisville & Nashville Railroad Company,True,False,0.0,False,,,,1.0,,0.0,,,,0.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,harold_c_heiss,3.0,john_p_sandidge,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_316,1962,"Brotherhood of Railway and Steamship Clerks, Freight Handlers, Express and Station Employees v. Allen","Brotherhood of Railway and Steamship Clerks, Freight Handlers, Express and Station Employees",Allen,True,False,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,milton_kramer,3.0,whiteford_s_blakeney,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_27,1962,"Burlington Truck Lines, Inc. v. United States","Burlington Truck Lines, Inc.",United States,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,david_d_weinberg,1.0,robert_w_ginnane,3.0,j_max_harding,3.0,david_axelrod,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_511,1962,Bush v. Texas,Bush,Texas,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,charles_alan_wright,1.0,bruce_allen,3.0,allo_b_crow_jr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_631,1962,Campbell v. United States,Campbell,United States,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,melvin_s_louison,1.0,lawrence_f_o'donnell,3.0,archibald_cox,3.0,richard_a_posner,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_51,1962,City of Fresno v. California,City of Fresno,California,False,False,0.0,False,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_57,1962,Cleary v. Bolger,Cleary,Bolger,True,False,1.0,False,,,,1.0,,1.0,,,,0.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,irving_malchman,3.0,joseph_aronstein,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_146,1962,"Colorado Anti-Discrimination Commission v. Continental Air Lines, Inc.",Colorado Anti-Discrimination Commission,"Continental Air Lines, Inc.",True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,t_raber_taylor,3.0,floyd_b_engeman,3.0,howard_h_jewel,3.0,shirley_adelson_siegel,3.0,patrick_m_westfeldt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_604,1962,"Division 1287, Amalgamated Association of Street, Electric Railway & Motor Coach Employees of America v. Missouri","Division 1287, Amalgamated Association of Street, Electric Railway & Motor Coach Employees of America",Missouri,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,bernard_dunau,1.0,joseph_nessenfeld,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_297,1962,Dixilyn Drilling Corporation v. Crescent Towing & Salvage Company,Dixilyn Drilling Corporation,Crescent Towing & Salvage Company,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,e_d_vickery,1.0,charles_kohlmeyer_jr,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_489,1962,Downum v. United States,Downum,United States,True,False,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,richard_tinsman,1.0,william_a_geoghegan,3.0,miller,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_201,1962,Draper v. Washington,Draper,Washington,True,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,charles_f_luce,1.0,john_j_lally,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_31,1962,Dugan v. Rank,Dugan,Rank,True,False,1.0,False,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,archibald_cox,3.0,claude_l_rowe,3.0,b_abbott_goldberg,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_86,1962,Edwards v. South Carolina,Edwards,South Carolina,False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,jack_greenberg,1.0,daniel_r_mcleod,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_375,1962,Ex parte George,George,N/A,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_84,1962,Fay v. Noia,Fay,Noia,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,1.0,,,0.0,0.0,william_i_siegel,3.0,joseph_j_rose,3.0,leon_b_polsky,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_48,1962,Federal Power Commission v. Tennessee Gas Transmission Company,Federal Power Commission,Tennessee Gas Transmission Company,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,ralph_s_spritzer,1.0,charles_s_rhyne,1.0,harry_s_littman,0.0,brooks_e_smith,0.0,horry_s_littman,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_56,1962,Federal Trade Commission v. Sun Oil Company,Federal Trade Commission,Sun Oil Company,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,robert_b_hummel,1.0,leonard_j_emmerglick,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_111,1962,Ferguson v. Skrupa,Ferguson,Skrupa,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,william_m_ferguson,1.0,lawrence_weigand,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_399,1962,Fields v. South Carolina,Fields,South Carolina,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_463,1962,Fitzgerald v. United States Lines Company,Fitzgerald,United States Lines Company,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,theodore_h_friedman,1.0,matthew_l_danahar,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_45,1962,"Florida Lime & Avocado Growers, Inc. v. Paul","Florida Lime & Avocado Growers, Inc.",Paul,True,False,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,0.0,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,0.0,isaac_e_ferguson,3.0,john_fourt,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_41,1962,Foman v. Davis,Foman,Davis,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,milton_bordwin,1.0,roland_e_shaine,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_63,1962,Ford v. Ford,Ford,Ford,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,joseph_aronstein,1.0,irving_malchman,3.0,w_francis_marion,3.0,wesley_m_walker,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_76,1962,Gallick v. Baltimore & Ohio R. Company,Gallick,Baltimore & Ohio R. Company,True,True,1.0,False,,,,0.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,marshall_i_nurenberg,1.0,alexander_h_hadden,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_39,1962,Gastelum-Quinones v. Kennedy,Gastelum-Quinones,Kennedy,True,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,david_rein,1.0,bruce_j_terris,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_180,1962,"General Drivers, Warehousemen & Helpers, Local Union No. 89 v. Riss & Company, Inc.","General Drivers, Warehousemen & Helpers, Local Union No. 89","Riss & Company, Inc.",True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,david_previant,3.0,h_bemis_lawrence,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_155,1962,Gideon v. Wainwright,Clarence Earl Gideon,"Louie L. Wainwright, Director, Division of Corrections",True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,j_lee_rankin,1.0,bruce_r_jacob,3.0,george_d_mentz,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_40,1962,"Gilbertville Trucking Company, Inc. v. United States","Gilbertville Trucking Company, Inc.",United States,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,lionel_kestenbaum,1.0,loyd_m_starrett,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_66,1962,Gober v. Birmingham,Gober,Birmingham,True,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,constance_baker_motley,1.0,watts_e_davis,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_217,1962,"Goss v. Board of Education of Knoxville, Tennessee",Goss,"Board of Education of Knoxville, Tennessee",False,True,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,jack_greenberg,1.0,k_harlan_dodson_jr,0.0,s_frank_fowler,0.0,burke_marshall,2.0,jack_petree,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_112,1962,Gray v. Sanders,James H. Gray et al.,James O'Hear Sanders,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,1.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,b_d_murphy,3.0,e_freeman_leverett,1.0,morris_b_abram,3.0,robert_f_kennedy,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_6,1962,Griffin v. Maryland,William L. Griffin et al.,Maryland,False,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,0.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,joseph_l_rauh_jr,1.0,jack_greenberg,1.0,robert_c_murphy,0.0,russell_r_reno_jr,0.0,ralph_s_spritzer,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_229,1962,Gutierrez v. Waterman Steamship Corporation,Gutierrez,Waterman Steamship Corporation,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,harvey_b_nachman,3.0,antonio_m_bird,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_435,1962,"Harris Truck Lines, Inc. v. Cherry Meat Packers, Inc.","Harris Truck Lines, Inc.","Cherry Meat Packers, Inc.",False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_690,1962,Harrison v. Missouri Pacific Railroad Company,Harrison,Missouri Pacific Railroad Company,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_147,1962,Haynes v. Washington,Raymond L. Haynes,Washington,False,True,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,1.0,1.0,lawrence_speiser,1.0,george_a_kain,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_392,1962,Head v. New Mexico Board of Examiners in Optometry,Head,New Mexico Board of Examiners in Optometry,True,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,archibald_cox,1.0,earl_e_hartley,3.0,robert_f_pyatt,3.0,carol_j_head,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_37,1962,"Hewitt-Robins, Incorporated v. Eastern Freight-Ways, Inc.","Hewitt-Robins, Incorporated","Eastern Freight-Ways, Inc.",True,False,1.0,False,,,,1.0,,0.0,,,,1.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,1.0,,,1.0,1.0,harry_teichner,1.0,wilfred_r_caron,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_33,1962,"Incres Steamship Company, Ltd. v. International Maritime Workers Union","Incres Steamship Company, Ltd.",International Maritime Workers Union,True,False,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,breck_p_mcallister,3.0,h_howard_ostrin,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_108,1962,"Interstate Commerce Commission v. New York, New Haven & Hartford R. Company",Interstate Commerce Commission,"New York, New Haven & Hartford R. Company",True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,robert_w_ginnane,1.0,warren_price_jr,3.0,ralph_s_spritzer,3.0,carl_helmetag_jr,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_191,1962,Ioannou v. New York,Ioannou,New York,False,False,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,1.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_715,1962,Johnson v. Virginia,Johnson,Virginia,False,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_77,1962,Jones v. Cunningham,Jones,Cunningham,True,False,1.0,False,,,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,daniel_j_meador,1.0,reno_s_harp_iii,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_53,1962,Ker v. California,Ker,California,True,True,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,robert_w_stanley,1.0,gordon_ringer,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_283,1962,Lane v. Brown,Lane,Brown,True,True,0.0,False,,,,0.0,,0.0,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,nathan_levy,1.0,william_d_ruckelshaus,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_541,1962,"Local 100, United Association of Journeymen & Apprentices v. Borden","Local 100, United Association of Journeymen & Apprentices",Borden,True,True,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,0.0,l_n_d_wells_jr,1.0,robert_weldon_smith,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962_482,1962,"Local No. 207, International Association of Bridge, Structural and Ornamental Iron Workers Union v. Perko","Local No. 207, International Association of Bridge, Structural and Ornamental Iron Workers Union",Perko,True,True,1.0,False,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,0.0,,,1.0,0.0,david_e_feller,1.0,martin_s_goldberg,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
